modelid,year,hpwt,size,air,mpd,price,share,firmid,s0,logdif,ownprice_OLS,const,own_const,own_hpwt,own_air,own_mpd,own_size,all_const,all_hpwt,all_air,all_mpd,all_size
PLFURY,76,0.2758621,1.7082,0,1.7359322,6.5606327,0.0013092,16,0.8753103,-6.505162188418305,-0.581518805282999,1,12,4.1441943,0,20.1561017,18.444999999999997,86,30.674622700000004,10,155.2694912,116.38589999999999
PLGRNF,76,0.3623188,1.784,0,1.2537288,7.6432337,6.602e-4,16,0.8753103,-7.189790911626238,-0.6774779709467283,1,12,4.0577376,0,20.6383051,18.3692,86,30.674622700000004,10,155.2694912,116.38589999999999
PLVALA,76,0.3278689,1.42,0,1.8323729,5.7574692,0.0010105,16,0.8753103,-6.764133194201655,-0.5103283118772468,1,12,4.0921875,0,20.059661000000002,18.733199999999997,86,30.6746227,10,155.2694912,116.3859
PLVOLA,76,0.3134796,1.4746,0,1.7359322,5.9033392,0.0041981,16,0.8753103,-5.339946410081385,-0.5232578801072486,1,12,4.1065768,0,20.1561017,18.6786,86,30.6746227,10,155.2694912,116.38589999999998
PS911S,76,0.6781857,1.0816,0,1.7359322,24.3321617,5.8e-5,12,0.8753103,-9.621890720498913,-2.1567446691135057,1,1,0.39529409999999987,0,1.9288136,1.053,97,34.0211993,10,173.4967793,134.40449999999998
PSRDST,76,0.3952941,1.053,0,1.9288136,12.741652,4.29e-5,12,0.8753103,-9.92346190511136,-1.1293895859116965,1,1,0.6781856999999999,0,1.7359322,1.0816,97,34.0211993,10,173.4967793,134.40449999999998
PTASTR,76,0.2870029,1.1748,0,2.0252542,5.3848858,5.55e-4,19,0.8753103,-7.3633656172988955,-0.4773034096241032,1,28,9.889216300000001,3,43.3983045,43.0908,70,24.918459900000002,7,131.7379664,92.27349999999998
PTFIRB,76,0.3251552,1.4308,0,1.6394915,6.8646749,0.0014614,19,0.8753103,-6.395183571688213,-0.608468379353746,1,28,9.851064000000001,3,43.7840672,42.8348,70,24.918459900000002,7,131.7379664,92.27349999999998
PTGRNP,76,0.3952569,1.6614,0,1.3501695,8.4323374,0.0033982,19,0.8753103,-5.551332572393672,-0.7474222372776866,1,28,9.7809623,3,44.0733892,42.6042,70,24.918459900000002,7,131.7379664,92.27350000000001
PTLEMA,76,0.2925532,1.6536,0,1.6394915,6.7012302,0.0012028,19,0.8753103,-6.589926279930957,-0.5939810317121323,1,28,9.883666,3,43.7840672,42.612,70,24.918459900000002,7,131.7379664,92.27349999999998
PTSUNB,76,0.2638522,1.1616,0,2.0252542,6.029877,6.753e-4,19,0.8753103,-7.167176694464534,-0.5344738883253491,1,28,9.912367,3,43.3983045,43.104,70,24.9184599,7,131.7379664,92.2735
PTVNTU,76,0.3362886,1.46,0,1.6394915,5.9068541,8.281e-4,19,0.8753103,-6.963199811005676,-0.5235694324440666,1,28,9.8399306,3,43.7840672,42.8056,70,24.918459899999995,7,131.7379664,92.27349999999998
RNRIZT,76,0.342694,1.131,0,2.2181356,6.8523726,2.59e-5,24,0.8753103,-10.428090762339838,-0.6073779328792416,1,0,0,0,0,0,98,34.7519851,10,174.9433895,135.4081
SA99GL,76,0.4117647,1.1591,0,2.0252542,11.4200351,1.035e-4,11,0.8753103,-9.042762118339908,-1.0122446220227987,1,0,0,0,0,0,98,34.6829144,10,175.1362709,135.38
SBDL,76,0.2857143,0.954,0,2.7967797,5.8857645,6.599e-4,5,0.8753103,-7.190245422655955,-0.5217001006956368,1,0,0,0,0,0,98,34.8089648,10,174.3647454,135.58509999999998
TYCELI,76,0.3732809,1.1136,0,1.9288136,7.28471,0.0013547,1,0.8753103,-6.47099842445864,-0.6456992869046175,1,3,1.0698583999999998,0,5.690000100000001,3.3032000000000004,95,33.6515398,10,169.5427114,132.1223
TYCORO,76,0.3303965,1.0065,0,2.3145763,5.7785589,0.0025265,1,0.8753103,-5.847743506313367,-0.5121976524894376,1,3,1.1127428,0,5.3042374,3.4103000000000003,95,33.6515398,10,169.5427114,132.1223
TYCORO,76,0.3598485,1.1072,0,1.9288136,7.0808436,5.211e-4,1,0.8753103,-7.426391769130161,-0.6276290563664338,1,3,1.0832907999999999,0,5.690000100000001,3.3096000000000005,95,33.6515398,10,169.5427114,132.1223
TYMARK,76,0.3796134,1.1895,0,1.4466102,10.1652021,6.83e-5,1,0.8753103,-9.458423964468587,-0.9010192234435305,1,3,1.0635259,0,6.1722035,3.2273000000000005,95,33.6515398,10,169.5427114,132.12229999999997
VV244,76,0.3369639,1.2931,0,1.6394915,11.5905097,1.291e-4,6,0.8753103,-8.821746433192734,-1.0273550832018092,1,1,0.3913325000000001,0,1.4466102000000003,1.2931,97,34.3663827,10,174.0754234,133.95289999999997
VV264,76,0.3913325,1.2931,0,1.4466102,14.8506151,9.81e-5,6,0.8753103,-9.096346364474014,-1.3163230355312627,1,1,0.33696390000000004,0,1.6394915000000003,1.2931,97,34.3663827,10,174.0754234,133.95289999999997
VWBEET,76,0.2674419,0.976,0,2.1216949,6.1493849,3.643e-4,7,0.8753103,-7.784356027030812,-0.5450667830060528,1,5,1.8471287999999997,0,12.151525600000001,5.4911,93,32.9801084,10,162.8883046,130.072
VWDASH,76,0.3571429,1.1072,0,2.3145763,9.2706503,3.738e-4,7,0.8753103,-7.758612836023868,-0.8217282895066623,1,5,1.7574277999999999,0,11.9586442,5.3599000000000006,93,32.9801084,10,162.8883046,130.07199999999997
VWRABB,76,0.3792735,0.9984,0,2.7967797,7.0913884,0.0015114,7,0.8753103,-6.361542078458711,-0.6285637222406487,1,5,1.7352971999999998,0,11.4764408,5.4687,93,32.980108400000006,10,162.8883046,130.07199999999997
VWSCIR,76,0.3665462,0.9984,0,2.7967797,8.7785589,2.081e-4,7,0.8753103,-8.344314997645743,-0.7781104837090541,1,5,1.7480244999999999,0,11.4764408,5.4687,93,32.9801084,10,162.8883046,130.07199999999997
AD100L,77,0.3696264,1.2972,0,1.696423,11.7986799,1.01e-4,7,0.8778896,-9.070155607551111,-1.0458067922876606,1,5,1.5721095999999999,0,13.1001556,5.1699,89,31.861349099999995,8,162.2911351,122.50339999999998
ADFOX,77,0.3786408,1.0899,0,2.2618974,9.1567657,3.062e-4,7,0.8778896,-7.961037641168787,-0.8116338307005578,1,5,1.5630951999999998,0,12.5346812,5.3772,89,31.861349099999998,8,162.2911351,122.50339999999998
AMGREM,77,0.3120125,1.1857,0,1.9791602,5.359736,5.007e-4,15,0.8778896,-7.469269005056471,-0.4750741914499008,1,3,0.8327221,0,4.8065318,4.3144,91,32.6583505,8,170.3020217,123.47039999999998
AMHORN,77,0.2899506,1.3206,0,1.696423,5.6914191,0.0010303,15,0.8778896,-6.747670823441348,-0.5044737888461339,1,3,0.854784,0,5.089269,4.1795,91,32.6583505,8,170.30202169999998,123.47039999999998
AMMATA,77,0.2639375,1.6848,0,1.4136858,7.5066007,2.936e-4,15,0.8778896,-8.003057827652011,-0.6653671483240517,1,3,0.8807971000000001,0,5.3720061999999995,3.8152999999999997,91,32.6583505,8,170.3020217,123.4704
AMPACE,77,0.278834,1.309,0,1.696423,6.0214521,5.948e-4,15,0.8778896,-7.29705090980637,-0.5337271253214352,1,3,0.8659006,0,5.089269,4.1911,91,32.65835049999999,8,170.30202169999998,123.47039999999998
ARSPOR,77,0.4163569,1.1072,0,1.7906687,12.5330033,7.24e-5,20,0.8778896,-9.4030698250007,-1.1108954637292656,1,0,0,0,0,0,94,33.3867282,8,175.297045,127.86329999999998
BKCENT,77,0.2843987,1.6906,0,1.5079316,7.2013201,0.0036782,19,0.8778896,-5.47509734332749,-0.6383078054365773,1,27,9.512027999999999,2,45.5206845,39.966499999999996,67,24.0066584,6,130.05909759999997,87.31339999999999
BKELCT,77,0.4063975,1.7394,0,1.3194401,11.330033,0.0017933,19,0.8778896,-6.1934633474379925,-1.0042670509472285,1,27,9.390029199999999,2,45.709176,39.917699999999996,67,24.0066584,6,130.05909759999997,87.31339999999999
BKLSAB,77,0.2996575,1.6863,0,1.6021773,8.4042904,0.0024664,19,0.8778896,-5.87476124782043,-0.7449362182186146,1,27,9.4967692,2,45.4264388,39.9708,67,24.006658399999996,6,130.0590976,87.31339999999999
BKRIVE,77,0.4096195,1.7082,0,1.4136858,12.1419142,2.737e-4,19,0.8778896,-8.073243508345737,-1.0762302604492218,1,27,9.3868072,2,45.6149303,39.9489,67,24.0066584,6,130.0590976,87.31339999999997
BKSKYH,77,0.3743316,1.188,0,1.696423,6.5693069,3.271e-4,19,0.8778896,-7.895010189848032,-0.5822876656431873,1,27,9.4220951,2,45.3321931,40.4691,67,24.0066584,6,130.05909759999997,87.31339999999999
BKSKYL,77,0.318568,1.4673,0,1.5079316,6.3118812,0.0012784,19,0.8778896,-6.531911549380361,-0.5594700667379569,1,27,9.477858699999999,2,45.5206845,40.1898,67,24.0066584,6,130.05909759999997,87.3134
BW320I,77,0.4150943,1.1392,0,1.8849145,13.1848185,2.567e-4,8,0.8778896,-8.137368036515277,-1.1686708054839259,1,2,0.8777242000000001,0,3.0158631,2.4455,92,32.510266599999994,8,172.1869361,125.38579999999999
BW530I,77,0.5116279,1.273,0,1.3194401,20.6188119,9.52e-5,8,0.8778896,-9.12929618259505,-1.8276022162379069,1,2,0.7811906000000001,0,3.5813374999999996,2.3117,92,32.510266599999994,8,172.1869361,125.38579999999999
CDELDR,77,0.3632694,1.8,1,1.036703,18.460396,6.096e-4,19,0.8778896,-7.272473120019934,-1.6362853885984279,1,27,9.4331573,1,45.9919131,39.8571,67,24.0066584,6,130.0590976,87.31339999999999
CDSEVI,77,0.4293893,1.4688,1,1.3194401,22.0445545,5.875e-4,19,0.8778896,-7.309399878374057,-1.9539766333567126,1,27,9.3670374,1,45.709176,40.1883,67,24.0066584,6,130.05909759999997,87.31339999999999
CPSPOR,77,0.3660963,1.1725,0,1.696423,7.2161716,2.954e-4,8,0.8778896,-7.996945754295091,-0.63962420690753,1,2,0.9267222000000002,0,3.2043545999999994,2.4121999999999995,92,32.510266599999994,8,172.1869361,125.38579999999999
CRCORD,77,0.4697157,1.677,0,1.036703,8.9405941,0.0018758,16,0.8778896,-6.1484856103175325,-0.7924728966387997,1,10,3.5521531,0,17.2469674,15.0262,84,29.781216299999997,8,158.80404330000002,112.26729999999998
CRLEBA,77,0.4073034,1.5111,0,1.2251944,8.620462,9.212e-4,16,0.8778896,-6.859598956445841,-0.7640971522803726,1,10,3.6145654,0,17.058476,15.192099999999998,84,29.7812163,8,158.8040433,112.26729999999999
CVCAMA,77,0.3265064,1.47,0,1.696423,6.7871287,0.0027425,19,0.8778896,-5.768650932242985,-0.6015948694896385,1,27,9.4699203,2,45.3321931,40.1871,67,24.0066584,6,130.05909759999997,87.31339999999999
CVCHEV,77,0.3003161,0.9858,0,2.6388802,4.9488449,0.0025808,19,0.8778896,-5.829421417021426,-0.43865378620858664,1,27,9.4961106,2,44.3897359,40.6713,67,24.006658399999992,6,130.0590976,87.31339999999999
CVCORV,77,0.5220418,1.2834,0,1.3194401,14.2706271,5.599e-4,19,0.8778896,-7.357517928037523,-1.2649142851467952,1,27,9.2743849,2,45.709176,40.3737,67,24.0066584,6,130.05909759999997,87.31339999999999
CVMALI,77,0.3031974,1.617,0,1.696423,6.4933993,0.0038957,19,0.8778896,-5.417647464648144,-0.575559397367492,1,27,9.4932293,2,45.3321931,40.0401,67,24.006658399999996,6,130.05909759999997,87.31339999999997
CVMNTC,77,0.3764278,1.6692,0,1.5079316,8.1980198,0.0048774,19,0.8778896,-5.1929085544117894,-0.7266528851374915,1,27,9.4199989,2,45.5206845,39.987899999999996,67,24.006658399999996,6,130.05909759999997,87.31339999999999
CVMONZ,77,0.3255814,1.188,0,2.2618974,5.8745875,0.0010971,19,0.8778896,-6.684850510568926,-0.520709398124123,1,27,9.470845299999999,2,44.7667187,40.4691,67,24.0066584,6,130.05909759999997,87.31339999999999
CVNOVA,77,0.3465658,1.4381,0,1.7906687,5.8283828,0.0041054,19,0.8778896,-5.365217665109292,-0.5166139239265719,1,27,9.4498609,2,45.2379474,40.219,67,24.0066584,6,130.0590976,87.31339999999997
CVVEGA,77,0.3416023,1.1616,0,2.2618974,5.3613861,9.708e-4,19,0.8778896,-6.807155650539924,-0.47522045237083266,1,27,9.4548244,2,44.7667187,40.4955,67,24.0066584,6,130.05909759999997,87.3134
DGASPE,77,0.309119,1.4746,0,1.8849145,5.9917492,0.0031844,16,0.8778896,-5.619256957177948,-0.5310943312432908,1,10,3.7127498,0,16.398755899999998,15.228599999999998,84,29.781216299999993,8,158.8040433,112.26729999999999
DGCHRG,77,0.3722721,1.6848,0,1.2251944,8.4125413000000009,3.827e-4,16,0.8778896,-7.7380247319607145,-0.7456675582783179,1,10,3.6495967,0,17.058476,15.0184,84,29.7812163,8,158.8040433,112.26729999999999
DGCOLT,77,0.401937,1.1008,0,2.733126,5.6468647,9.296e-4,16,0.8778896,-6.850521738294724,-0.5005245932970368,1,10,3.6199318,0,15.550544399999998,15.6024,84,29.7812163,8,158.8040433,112.26729999999998
DGDIPL,77,0.4073034,1.5111,0,1.4136858,8.4174917,5.271e-4,16,0.8778896,-7.417885840531209,-0.7461063499048742,1,10,3.6145654,0,16.8699846,15.192099999999998,84,29.7812163,8,158.8040433,112.26729999999999
DGMONA,77,0.3009576,1.7082,0,1.6021773,6.5808581,0.0012075,16,0.8778896,-6.588968738865643,-0.5833115364085154,1,10,3.7209112,0,16.681493099999997,14.995,84,29.7812163,8,158.8040433,112.26729999999998
DTB210,77,0.4168838,0.9943,0,2.733126,5.8729373,0.0022791,2,0.8778896,-5.953740217215085,-0.5205631283394301,1,3,1.2409951000000001,0,6.502954899999999,3.2211,91,32.1452062,8,167.8516328,124.7551
DTF10S,77,0.3831418,0.948,0,2.733126,6.0214521,4.968e-4,2,0.8778896,-7.477088593773102,-0.5337271253214352,1,3,1.2747371,0,6.502954899999999,3.2674,91,32.1452062,8,167.8516328,124.75509999999998
DTG810,77,0.4585403,1.1895,0,1.6021773,9.0742574,3.715e-4,2,0.8778896,-7.767727260234557,-0.8043204921498521,1,3,1.1993386,0,7.633903599999999,3.0259,91,32.1452062,8,167.8516328,124.7551
DTHL71,77,0.399313,1.0836,0,2.1676516,6.9290429,3.182e-4,2,0.8778896,-7.922596008488684,-0.614173805060394,1,3,1.2585659,0,7.068429299999999,3.1318,91,32.1452062,8,167.8516328,124.75509999999998
FDGRNA,77,0.3024575,1.4652,0,1.9791602,6.7953795,0.0046717,18,0.8778896,-5.235997814274775,-0.6023262006855807,1,14,5.0551219,3,24.2211508,21.7668,80,28.445505699999995,5,150.8874027,105.73849999999999
FDLTD,77,0.373247,1.808,0,1.2251944,8.9356436,0.0050046,18,0.8778896,-5.16716335591675,-0.7920340961484822,1,14,4.9843323999999996,3,24.9751166,21.424,80,28.4455057,5,150.8874027,105.73849999999999
FDLTDI,77,0.4123975,1.716,0,1.3194401,8.0363036,0.0026821,18,0.8778896,-5.7909207756380825,-0.7123187476054655,1,14,4.9451819,3,24.880870899999998,21.516,80,28.4455057,5,150.8874027,105.73849999999999
FDMAVE,77,0.3325251,1.3277,0,1.9791602,5.6023102,0.0022076,18,0.8778896,-5.985614892827025,-0.4965753888841786,1,14,5.0250543,3,24.2211508,21.9043,80,28.4455057,5,150.8874027,105.73849999999999
FDMSTG,77,0.3387895,1.2425,0,2.1676516,6.1089109,0.0022446,18,0.8778896,-5.968993513810215,-0.5414792643624585,1,14,5.0187899,3,24.0326594,21.9895,80,28.4455057,5,150.8874027,105.73849999999999
FDPINT,77,0.3847817,1.183,0,2.4503888,5.1138614,0.0029038,18,0.8778896,-5.7115006213427835,-0.45328045444623727,1,14,4.972797699999999,3,23.7499222,22.049,80,28.4455057,5,150.8874027,105.73849999999999
FDTHNB,77,0.3327361,1.7064,0,1.4136858,8.3547855,0.0042766,18,0.8778896,-5.324362544036836,-0.7405482221791998,1,14,5.0248433,3,24.7866252,21.5256,80,28.4455057,5,150.8874027,105.73849999999999
FT128,77,0.3212435,0.9796,0,2.1676516,5.679868,2.201e-4,17,0.8778896,-8.291194135859955,-0.5034499269445669,1,2,0.7566006999999999,0,3.4870916999999997,2.1484,92,32.725240899999996,8,171.4329704,125.84249999999999
FT131,77,0.3621053,1.118,0,1.7906687,7.5313531,3.004e-4,17,0.8778896,-7.980161204502391,-0.6675611419118784,1,2,0.7157388999999998,0,3.8640746,2.01,92,32.725240899999996,8,171.4329704,125.84249999999999
FTSPID,77,0.3944954,1.0304,0,1.696423,10.0907591,1.701e-4,17,0.8778896,-8.548889624990554,-0.8944207738120364,1,2,0.6833487999999999,0,3.9583202999999996,2.0976,92,32.7252409,8,171.4329704,125.84249999999999
HDACCO,77,0.3481823,1.0432,0,3.5813375,6.839934,9.994e-4,3,0.8778896,-6.778121025482266,-0.6062754050984388,1,1,0.3229813999999999,0,2.6388802,0.8880000000000001,93,33.131921399999996,8,170.86749600000002,127.03929999999998
HDCIVI,77,0.3229814,0.888,0,2.6388802,4.5858086,0.001942,3,0.8778896,-6.1138024755411005,-0.4064751160857553,1,1,0.34818229999999994,0,3.5813375,1.0432000000000001,93,33.131921399999996,8,170.86749600000002,127.03929999999998
LCCONT,77,0.3668033,1.864,1,1.2251944,15.9009901,0.001223,18,0.8778896,-6.576213988705199,-1.409425765562031,1,14,4.9907761,2,24.9751166,21.368,80,28.4455057,5,150.8874027,105.73849999999999
LCMARK,77,0.3847807,1.848,1,1.2251944,18.8052805,9.839e-4,18,0.8778896,-6.7937518585206504,-1.6668551265446818,1,14,4.972798699999999,2,24.9751166,21.384,80,28.4455057,5,150.8874027,105.73849999999999
LCVERS,77,0.27,1.5075,1,1.5079316,18.9768977,1.774e-4,18,0.8778896,-8.506869054516892,-1.6820668650573427,1,14,5.087579399999999,2,24.6923794,21.7245,80,28.445505699999995,5,150.8874027,105.73849999999999
MB230,77,0.3843648,1.337,0,1.6021773,21.2607261,5.49e-5,9,0.8778896,-9.679762775876886,-1.8844999570119318,1,4,1.2897211000000002,3,7.0684292,5.5841,90,32.128999199999996,5,168.4171072,122.04939999999998
MB240D,77,0.2012987,1.337,0,2.3561431,21.039604,1.387e-4,9,0.8778896,-8.752962797071584,-1.864900222459856,1,4,1.4727872000000002,3,6.314463399999999,5.5841,90,32.128999199999996,5,168.4171072,122.04939999999998
MB280E,77,0.4023495,1.3561,1,1.3194401,28.2409241,5.49e-5,9,0.8778896,-9.679762775876886,-2.5032080278964335,1,4,1.2717364,2,7.3511664,5.5649999999999995,90,32.128999199999996,5,168.41710719999998,122.04939999999999
MB300D,77,0.2274742,1.337,1,2.1676516,27.3762376,1.528e-4,9,0.8778896,-8.6561462476599509,-2.4265642827856397,1,4,1.4466117,2,6.5029549,5.5841,90,32.128999199999996,5,168.4171072,122.04939999999998
MB450S,77,0.4585987,1.554,1,1.2251944,41.6518152,8.66e-5,9,0.8778896,-9.223976308823982,-3.6919173684227524,1,4,1.2154872,2,7.4454121,5.3671,90,32.128999199999996,5,168.4171072,122.04939999999999
MCBOBC,77,0.3756859,1.183,0,3.4870918,5.6732673,4.667e-4,18,0.8778896,-7.5395894714366,-0.5028648566695565,1,14,4.9818935,3,22.713219199999997,22.049,80,28.4455057,5,150.8874027,105.73849999999999
MCCOME,77,0.4469821,1.3987,0,1.6021773,5.9686469,5.555e-4,18,0.8778896,-7.365407515312686,-0.5290465985763958,1,14,4.9105973,3,24.598133699999998,21.833299999999998,80,28.4455057,5,150.8874027,105.73849999999999
MCCOUG,77,0.3339327,1.6848,0,1.4136858,7.9735974,0.0024068,18,0.8778896,-5.8992227810461735,-0.706760619879791,1,14,5.0236467,3,24.7866252,21.5472,80,28.4455057,5,150.8874027,105.73849999999999
MCMARQ,77,0.3999075,1.832,0,1.2251944,9.0693069,0.0018494,18,0.8778896,-6.162659583248832,-0.8038816916595345,1,14,4.957671899999999,3,24.9751166,21.4,80,28.4455057,5,150.8874027,105.73849999999999
MCMONA,77,0.3025528,1.4652,0,1.9791602,6.8547855,1.405e-4,18,0.8778896,-8.74006863561857,-0.6075918065693915,1,14,5.0550266,3,24.2211508,21.7668,80,28.4455057,5,150.8874027,105.73849999999999
OD98,77,0.4465458,1.7017,0,1.5079316,11.1980198,0.0016239,19,0.8778896,-6.292690181921329,-0.992565716357108,1,27,9.349880899999999,2,45.5206845,39.9554,67,24.006658399999996,6,130.05909759999997,87.31339999999999
ODCUTL,77,0.2902156,1.6632,0,1.5079316,7.2392739,0.0069438,19,0.8778896,-4.839671670310284,-0.6416719395744249,1,27,9.5062111,2,45.5206845,39.9939,67,24.006658399999992,6,130.05909759999997,87.31339999999999
ODDELT,77,0.3024194,1.6786,0,1.6021773,8.5891089,0.0029717,19,0.8778896,-5.6883866657762345,-0.7613180884175352,1,27,9.4940073,2,45.4264388,39.9785,67,24.0066584,6,130.0590976,87.31339999999999
ODOMEG,77,0.3320683,1.46,0,1.5079316,6.2656766,6.803e-4,19,0.8778896,-7.162742247041356,-0.5553746014041668,1,27,9.4643584,2,45.5206845,40.1971,67,24.006658399999992,6,130.05909759999997,87.3134
ODSTRF,77,0.3143713,1.188,0,2.2618974,6.2739274,2.515e-4,19,0.8778896,-8.157833134852577,-0.5561059326001091,1,27,9.4820554,2,44.7667187,40.4691,67,24.0066584,6,130.05909759999997,87.31339999999999
ODTORN,77,0.4315926,1.824,0,1.2251944,13.4224422,3.796e-4,19,0.8778896,-7.746158057656598,-1.1897332024278862,1,27,9.3648341,2,45.8034217,39.8331,67,24.006658399999996,6,130.0590976,87.31339999999999
PG504D,77,0.2268371,1.2078,0,2.6388802,14.290429,6.46e-5,14,0.8778896,-9.517061713603814,-1.2666694782443044,1,1,0.2913907,0,2.6388802,1.1682,93,33.2848573,8,171.80995330000002,126.59449999999998
PGSL50,77,0.2913907,1.1682,0,2.6388802,12.1452145,4.51e-5,14,0.8778896,-9.876393877883737,-1.0765227911548463,1,1,0.2268371,0,2.6388802,1.2078,93,33.2848573,8,171.80995330000002,126.59449999999998
PLARRO,77,0.3933649,1.0688,0,2.4503888,5.5759076,6.227e-4,16,0.8778896,-7.251211262513964,-0.494235125511659,1,10,3.6285039,0,15.8332816,15.6344,84,29.781216299999997,8,158.8040433,112.26729999999999
PLFURY,77,0.3009576,1.7082,0,1.6021773,6.5082508,0.0012108,16,0.8778896,-6.586239547244807,-0.5768757988384446,1,10,3.7209112,0,16.681493099999997,14.995,84,29.7812163,8,158.8040433,112.26729999999998
PLGRNF,77,0.3498191,1.784,0,1.2251944,7.7178218,4.168e-4,16,0.8778896,-7.652669633953214,-0.6840892818954923,1,10,3.6720497,0,17.058476,14.919199999999998,84,29.7812163,8,158.8040433,112.26729999999998
PLVOLA,77,0.309119,1.4746,0,1.8849145,5.9719472,0.0040024,16,0.8778896,-5.3906266642183756,-0.5293391292820204,1,10,3.7127498,0,16.398755899999998,15.228599999999998,84,29.781216299999993,8,158.8040433,112.26729999999999
PSCOUP,77,0.4052901,1.1457,0,1.6021773,15.5033003,1.798e-4,12,0.8778896,-8.493431002354852,-1.3741754920069766,1,1,0.6781857,0,1.4136857999999999,1.0815999999999997,93,32.719609299999995,8,174.0718506,126.74319999999999
PSCP91,77,0.6781857,1.0816,0,1.4136858,24.7442244,7.51e-5,12,0.8778896,-9.366455565622282,-2.1932689221791724,1,1,0.4052901,0,1.6021772999999997,1.1456999999999997,93,32.719609299999995,8,174.0718506,126.74319999999999
PTASTR,77,0.3387097,1.1748,0,2.2618974,5.4537954,3.774e-4,19,0.8778896,-7.751970491457921,-0.48341139190217364,1,27,9.457716999999999,2,44.7667187,40.4823,67,24.006658399999996,6,130.05909759999997,87.31339999999997
PTFIRB,77,0.3216912,1.4381,0,1.5079316,7.0462046,0.0018125,19,0.8778896,-6.18281373766354,-0.6245587381795619,1,27,9.4747355,2,45.5206845,40.219,67,24.0066584,6,130.05909759999997,87.31339999999997
PTGRNP,77,0.3548896,1.7082,0,1.5079316,8.4488449,0.0031018,19,0.8778896,-5.6455382572670185,-0.7488854226314725,1,27,9.4415371,2,45.5206845,39.9489,67,24.0066584,6,130.05909759999997,87.31339999999997
