model,group,year,month,i,xt,xt1,odometer,xtmxt1,bxt,bxt1,xtchange,frag
4370,3,80,12,0,80992,81510,81510,518,17,17,0,0
4370,3,81,1,0,81510,84959,84959,3449,17,17,0,0
4370,3,81,2,0,84959,88168,88168,3209,17,18,1,1
4370,3,81,3,0,88168,92110,92110,3942,18,19,1,1
4370,3,81,4,0,92110,98509,98509,6399,19,20,1,1
4370,3,81,5,0,98509,103196,103196,4687,20,21,1,1
4370,3,81,6,0,103196,108722,108722,5526,21,22,1,1
4370,3,81,7,0,108722,113131,113131,4409,22,23,1,1
4370,3,81,8,0,113131,117484,117484,4353,23,24,1,1
4370,3,81,9,0,117484,121237,121237,3753,24,25,1,1
4370,3,81,10,0,121237,123325,123325,2088,25,25,0,0
4370,3,81,11,0,123325,127082,127082,3757,25,26,1,1
4370,3,81,12,0,127082,129947,129947,2865,26,26,0,0
4370,3,82,1,0,129947,129947,129947,0,26,26,0,0
4370,3,82,2,0,129947,129947,129947,0,26,26,0,0
4370,3,82,3,0,129947,130955,130955,1008,26,27,1,1
4370,3,82,4,0,130955,133645,133645,2690,27,27,0,0
4370,3,82,5,0,133645,137990,137990,4345,27,28,1,1
4370,3,82,6,0,137990,140851,140851,2861,28,29,1,1
4370,3,82,7,0,140851,145777,145777,4926,29,30,1,1
4370,3,82,8,0,145777,149119,149119,3342,30,30,0,0
4370,3,82,9,0,149119,152817,152817,3698,30,31,1,1
4370,3,82,10,0,152817,157070,157070,4253,31,32,1,1
4370,3,82,11,0,157070,161021,161021,3951,32,33,1,1
4370,3,82,12,0,161021,165154,165154,4133,33,34,1,1
4370,3,83,1,0,165154,169010,169010,3856,34,34,0,0
4370,3,83,2,0,169010,171613,171613,2603,34,35,1,1
4370,3,83,3,0,171613,174328,174328,2715,35,35,0,0
4370,3,83,4,0,174328,177347,177347,3019,35,36,1,1
4370,3,83,5,0,177347,180084,180084,2737,36,37,1,1
4370,3,83,6,0,180084,183032,183032,2948,37,37,0,0
4370,3,83,7,0,183032,186946,186946,3914,37,38,1,1
4370,3,83,8,0,186946,191858,191858,4912,38,39,1,1
4370,3,83,9,0,191858,202619,202619,10761,39,41,2,2
4370,3,83,10,0,202619,206505,206505,3886,41,42,1,1
4370,3,83,11,0,206505,210868,210868,4363,42,43,1,1
4370,3,83,12,0,210868,214508,214508,3640,43,43,0,0
4370,3,84,1,0,214508,218709,218709,4201,43,44,1,1
4370,3,84,2,0,218709,220102,220102,1393,44,45,1,1
4370,3,84,3,0,220102,224467,224467,4365,45,45,0,0
4370,3,84,4,0,224467,228979,228979,4512,45,46,1,1
4370,3,84,5,0,228979,231460,231460,2481,46,47,1,1
4370,3,84,6,0,231460,236188,236188,4728,47,48,1,1
4370,3,84,7,0,236188,240173,240173,3985,48,49,1,1
4370,3,84,8,0,240173,243359,243359,3186,49,49,0,0
4370,3,84,9,0,243359,246721,246721,3362,49,50,1,1
4370,3,84,10,0,246721,251066,251066,4345,50,51,1,1
4370,3,84,11,0,251066,255328,255328,4262,51,52,1,1
4370,3,84,12,0,255328,259555,259555,0,52,52,0,0
4371,3,79,3,0,0,11846,11846,11846,1,3,2,2
4371,3,79,4,0,11846,14563,14563,2717,3,3,0,0
4371,3,79,5,0,14563,15012,15012,449,3,4,1,1
4371,3,79,6,0,15012,17159,17159,2147,4,4,0,0
4371,3,79,7,0,17159,20221,20221,3062,4,5,1,1
4371,3,79,8,0,20221,23784,23784,3563,5,5,0,0
4371,3,79,9,0,23784,27463,27463,3679,5,6,1,1
4371,3,79,10,0,27463,30953,30953,3490,6,7,1,1
4371,3,79,11,0,30953,34697,34697,3744,7,7,0,0
4371,3,79,12,0,34697,39592,39592,4895,7,8,1,1
4371,3,80,1,0,39592,39916,39916,324,8,8,0,0
4371,3,80,2,0,39916,39916,39916,0,8,8,0,0
4371,3,80,3,0,39916,43537,43537,3621,8,9,1,1
4371,3,80,4,0,43537,47356,47356,3819,9,10,1,1
4371,3,80,5,0,47356,51369,51369,4013,10,11,1,1
4371,3,80,6,0,51369,55985,55985,4616,11,12,1,1
4371,3,80,7,0,55985,60510,60510,4525,12,13,1,1
4371,3,80,8,0,60510,65795,65795,5285,13,14,1,1
4371,3,80,9,0,65795,70934,70934,5139,14,15,1,1
4371,3,80,10,0,70934,75279,75279,4345,15,16,1,1
4371,3,80,11,0,75279,81684,81684,6405,16,17,1,1
4371,3,80,12,0,81684,84736,84736,3052,17,17,0,0
4371,3,81,1,0,84736,89865,89865,5129,17,18,1,1
4371,3,81,2,0,89865,93361,93361,3496,18,19,1,1
4371,3,81,3,0,93361,99100,99100,5739,19,20,1,1
4371,3,81,4,0,99100,103756,103756,4656,20,21,1,1
4371,3,81,5,0,103756,105936,105936,2180,21,22,1,1
4371,3,81,6,0,105936,110163,110163,4227,22,23,1,1
4371,3,81,7,0,110163,113933,113933,3770,23,23,0,0
4371,3,81,8,0,113933,118399,118399,4466,23,24,1,1
4371,3,81,9,0,118399,122729,122729,4330,24,25,1,1
4371,3,81,10,0,122729,124661,124661,1932,25,25,0,0
4371,3,81,11,0,124661,128198,128198,3537,25,26,1,1
4371,3,81,12,0,128198,132004,132004,3806,26,27,1,1
4371,3,82,1,0,132004,136043,136043,4039,27,28,1,1
4371,3,82,2,0,136043,139284,139284,3241,28,28,0,0
4371,3,82,3,0,139284,141954,141954,2670,28,29,1,1
4371,3,82,4,0,141954,146705,146705,4751,29,30,1,1
4371,3,82,5,0,146705,150467,150467,3762,30,31,1,1
4371,3,82,6,0,150467,153387,153387,2920,31,31,0,0
4371,3,82,7,0,153387,158006,158006,4619,31,32,1,1
4371,3,82,8,0,158006,161769,161769,3763,32,33,1,1
4371,3,82,9,0,161769,165457,165457,3688,33,34,1,1
4371,3,82,10,0,165457,169758,169758,4301,34,34,0,0
4371,3,82,11,0,169758,174193,174193,4435,34,35,1,1
4371,3,82,12,0,174193,178606,178606,4413,35,36,1,1
4371,3,83,1,0,178606,182775,182775,4169,36,37,1,1
4371,3,83,2,0,182775,185286,185286,2511,37,38,1,1
4371,3,83,3,0,185286,187714,187714,2428,38,38,0,0
4371,3,83,4,0,187714,190735,190735,3021,38,39,1,1
4371,3,83,5,0,190735,193046,193046,2311,39,39,0,0
4371,3,83,6,0,193046,197436,197436,4390,39,40,1,1
4371,3,83,7,0,197436,200414,200414,2978,40,41,1,1
4371,3,83,8,0,200414,205126,205126,4712,41,42,1,1
4371,3,83,9,0,205126,209465,209465,4339,42,42,0,0
4371,3,83,10,0,209465,212974,212974,3509,42,43,1,1
4371,3,83,11,0,212974,215656,215656,2682,43,44,1,1
4371,3,83,12,0,215656,218363,218363,2707,44,44,0,0
4371,3,84,1,0,218363,222264,222264,3901,44,45,1,1
4371,3,84,2,0,222264,225681,225681,3417,45,46,1,1
4371,3,84,3,0,225681,229732,229732,4051,46,46,0,0
4371,3,84,4,0,229732,231336,231336,1604,46,47,1,1
4371,3,84,5,1,231336,300,232400,-231036,47,1,0,0
4371,3,84,6,0,300,300,232400,0,1,1,0,0
4371,3,84,7,0,300,2534,234634,2234,1,1,0,0
4371,3,84,8,0,2534,6782,238882,4248,1,2,1,1
4371,3,84,9,0,6782,10727,242827,3945,2,3,1,1
4371,3,84,10,0,10727,14347,246447,3620,3,3,0,0
4371,3,84,11,0,14347,16268,248368,1921,3,4,1,1
4371,3,84,12,0,16268,20949,253049,0,4,5,1,1
4372,3,79,3,0,0,9728,9728,9728,1,2,1,1
4372,3,79,4,0,9728,11572,11572,1844,2,3,1,1
4372,3,79,5,0,11572,16175,16175,4603,3,4,1,1
4372,3,79,6,0,16175,19180,19180,3005,4,4,0,0
4372,3,79,7,0,19180,22699,22699,3519,4,5,1,1
4372,3,79,8,0,22699,26286,26286,3587,5,6,1,1
4372,3,79,9,0,26286,29420,29420,3134,6,6,0,0
4372,3,79,10,0,29420,33252,33252,3832,6,7,1,1
4372,3,79,11,0,33252,36585,36585,3333,7,8,1,1
4372,3,79,12,0,36585,40335,40335,3750,8,9,1,1
4372,3,80,1,0,40335,40721,40721,386,9,9,0,0
4372,3,80,2,0,40721,40721,40721,0,9,9,0,0
4372,3,80,3,0,40721,41885,41885,1164,9,9,0,0
4372,3,80,4,0,41885,46794,46794,4909,9,10,1,1
4372,3,80,5,0,46794,51515,51515,4721,10,11,1,1
4372,3,80,6,0,51515,54671,54671,3156,11,11,0,0
4372,3,80,7,0,54671,59196,59196,4525,11,12,1,1
4372,3,80,8,0,59196,64197,64197,5001,12,13,1,1
4372,3,80,9,0,64197,68259,68259,4062,13,14,1,1
4372,3,80,10,0,68259,73791,73791,5532,14,15,1,1
4372,3,80,11,0,73791,78880,78880,5089,15,16,1,1
4372,3,80,12,0,78880,84378,84378,5498,16,17,1,1
4372,3,81,1,0,84378,88527,88527,4149,17,18,1,1
4372,3,81,2,0,88527,91989,91989,3462,18,19,1,1
4372,3,81,3,0,91989,96926,96926,4937,19,20,1,1
4372,3,81,4,0,96926,101756,101756,4830,20,21,1,1
4372,3,81,5,0,101756,105754,105754,3998,21,22,1,1
4372,3,81,6,0,105754,108262,108262,2508,22,22,0,0
4372,3,81,7,0,108262,113259,113259,4997,22,23,1,1
4372,3,81,8,0,113259,118452,118452,5193,23,24,1,1
4372,3,81,9,0,118452,122299,122299,3847,24,25,1,1
4372,3,81,10,0,122299,126109,126109,3810,25,26,1,1
4372,3,81,11,0,126109,131156,131156,5047,26,27,1,1
4372,3,81,12,0,131156,135633,135633,4477,27,28,1,1
4372,3,82,1,0,135633,139978,139978,4345,28,28,0,0
4372,3,82,2,0,139978,142636,142636,2658,28,29,1,1
4372,3,82,3,0,142636,147195,147195,4559,29,30,1,1
4372,3,82,4,0,147195,151801,151801,4606,30,31,1,1
4372,3,82,5,0,151801,154364,154364,2563,31,31,0,0
4372,3,82,6,0,154364,157585,157585,3221,31,32,1,1
4372,3,82,7,0,157585,161584,161584,3999,32,33,1,1
4372,3,82,8,0,161584,164639,164639,3055,33,33,0,0
4372,3,82,9,0,164639,169129,169129,4490,33,34,1,1
4372,3,82,10,0,169129,173790,173790,4661,34,35,1,1
4372,3,82,11,0,173790,177754,177754,3964,35,36,1,1
4372,3,82,12,0,177754,182188,182188,4434,36,37,1,1
4372,3,83,1,0,182188,186117,186117,3929,37,38,1,1
4372,3,83,2,0,186117,188128,188128,2011,38,38,0,0
4372,3,83,3,0,188128,191161,191161,3033,38,39,1,1
4372,3,83,4,0,191161,193282,193282,2121,39,39,0,0
4372,3,83,5,0,193282,195897,195897,2615,39,40,1,1
4372,3,83,6,0,195897,198263,198263,2366,40,40,0,0
4372,3,83,7,0,198263,201181,201181,2918,40,41,1,1
4372,3,83,8,0,201181,204726,204726,3545,41,41,0,0
4372,3,83,9,0,204726,209890,209890,5164,41,42,1,1
4372,3,83,10,0,209890,213605,213605,3715,42,43,1,1
4372,3,83,11,0,213605,216780,216780,3175,43,44,1,1
4372,3,83,12,0,216780,220558,220558,3778,44,45,1,1
4372,3,84,1,0,220558,223890,223890,3332,45,45,0,0
4372,3,84,2,0,223890,227823,227823,3933,45,46,1,1
4372,3,84,3,0,227823,231073,231073,3250,46,47,1,1
4372,3,84,4,1,231073,90,232790,-230983,47,1,0,0
4372,3,84,5,0,90,91,232791,1,1,1,0,0
4372,3,84,6,0,91,91,232791,0,1,1,0,0
4372,3,84,7,0,91,91,232791,0,1,1,0,0
4372,3,84,8,0,91,119,232819,28,1,1,0,0
4372,3,84,9,0,119,2408,235108,2289,1,1,0,0
4372,3,84,10,0,2408,6209,238909,3801,1,2,1,1
4372,3,84,11,0,6209,10058,242758,3849,2,3,1,1
4372,3,84,12,0,10058,13053,245753,0,3,3,0,0
4373,3,79,3,0,0,4325,4325,4325,1,1,0,0
4373,3,79,4,0,4325,8525,8525,4200,1,2,1,1
4373,3,79,5,0,8525,11175,11175,2650,2,3,1,1
4373,3,79,6,0,11175,15458,15458,4283,3,4,1,1
4373,3,79,7,0,15458,17607,17607,2149,4,4,0,0
4373,3,79,8,0,17607,21482,21482,3875,4,5,1,1
4373,3,79,9,0,21482,25028,25028,3546,5,6,1,1
4373,3,79,10,0,25028,28566,28566,3538,6,6,0,0
4373,3,79,11,0,28566,32069,32069,3503,6,7,1,1
4373,3,79,12,0,32069,36622,36622,4553,7,8,1,1
4373,3,80,1,0,36622,38062,38062,1440,8,8,0,0
4373,3,80,2,0,38062,40290,40290,2228,8,9,1,1
4373,3,80,3,0,40290,42033,42033,1743,9,9,0,0
4373,3,80,4,0,42033,42553,42553,520,9,9,0,0
4373,3,80,5,0,42553,46719,46719,4166,9,10,1,1
4373,3,80,6,0,46719,51703,51703,4984,10,11,1,1
4373,3,80,7,0,51703,56866,56866,5163,11,12,1,1
4373,3,80,8,0,56866,60963,60963,4097,12,13,1,1
4373,3,80,9,0,60963,65881,65881,4918,13,14,1,1
4373,3,80,10,0,65881,70575,70575,4694,14,15,1,1
4373,3,80,11,0,70575,75525,75525,4950,15,16,1,1
4373,3,80,12,0,75525,79513,79513,3988,16,16,0,0
4373,3,81,1,0,79513,84473,84473,4960,16,17,1,1
4373,3,81,2,0,84473,87339,87339,2866,17,18,1,1
4373,3,81,3,0,87339,93666,93666,6327,18,19,1,1
4373,3,81,4,0,93666,98104,98104,4438,19,20,1,1
4373,3,81,5,0,98104,102860,102860,4756,20,21,1,1
4373,3,81,6,0,102860,105043,105043,2183,21,22,1,1
4373,3,81,7,0,105043,108659,108659,3616,22,22,0,0
4373,3,81,8,0,108659,110417,110417,1758,22,23,1,1
4373,3,81,9,0,110417,115618,115618,5201,23,24,1,1
4373,3,81,10,0,115618,117926,117926,2308,24,24,0,0
4373,3,81,11,0,117926,121949,121949,4023,24,25,1,1
4373,3,81,12,0,121949,126596,126596,4647,25,26,1,1
4373,3,82,1,0,126596,130801,130801,4205,26,27,1,1
4373,3,82,2,0,130801,132784,132784,1983,27,27,0,0
4373,3,82,3,0,132784,136386,136386,3602,27,28,1,1
4373,3,82,4,0,136386,140887,140887,4501,28,29,1,1
4373,3,82,5,0,140887,145987,145987,5100,29,30,1,1
4373,3,82,6,0,145987,149099,149099,3112,30,30,0,0
4373,3,82,7,0,149099,155202,155202,6103,30,32,2,2
4373,3,82,8,0,155202,158452,158452,3250,32,32,0,0
4373,3,82,9,0,158452,162246,162246,3794,32,33,1,1
4373,3,82,10,0,162246,167240,167240,4994,33,34,1,1
4373,3,82,11,0,167240,171074,171074,3834,34,35,1,1
4373,3,82,12,0,171074,175183,175183,4109,35,36,1,1
4373,3,83,1,0,175183,178436,178436,3253,36,36,0,0
4373,3,83,2,0,178436,180623,180623,2187,36,37,1,1
4373,3,83,3,0,180623,183690,183690,3067,37,37,0,0
4373,3,83,4,0,183690,186850,186850,3160,37,38,1,1
4373,3,83,5,0,186850,190492,190492,3642,38,39,1,1
4373,3,83,6,0,190492,194680,194680,4188,39,39,0,0
4373,3,83,7,0,194680,196757,196757,2077,39,40,1,1
4373,3,83,8,0,196757,201334,201334,4577,40,41,1,1
4373,3,83,9,0,201334,207173,207173,5839,41,42,1,1
4373,3,83,10,0,207173,213727,213727,6554,42,43,1,1
4373,3,83,11,0,213727,218057,218057,4330,43,44,1,1
4373,3,83,12,0,218057,221994,221994,3937,44,45,1,1
4373,3,84,1,0,221994,224689,224689,2695,45,45,0,0
4373,3,84,2,0,224689,225737,225737,1048,45,46,1,1
4373,3,84,3,0,225737,227710,227710,1973,46,46,0,0
4373,3,84,4,0,227710,229100,229100,1390,46,46,0,0
4373,3,84,5,0,229100,229150,229150,50,46,46,0,0
4373,3,84,6,1,229150,3425,232625,-225725,46,1,0,0
4373,3,84,7,0,3425,6186,235386,2761,1,2,1,1
4373,3,84,8,0,6186,8956,238156,2770,2,2,0,0
4373,3,84,9,0,8956,12906,242106,3950,2,3,1,1
4373,3,84,10,0,12906,16876,246076,3970,3,4,1,1
4373,3,84,11,0,16876,20195,249395,3319,4,5,1,1
4373,3,84,12,0,20195,24217,253417,0,5,5,0,0
4374,3,79,3,0,0,1888,1888,1888,1,1,0,0
4374,3,79,4,0,1888,5614,5614,3726,1,2,1,1
4374,3,79,5,0,5614,8791,8791,3177,2,2,0,0
4374,3,79,6,0,8791,12438,12438,3647,2,3,1,1
4374,3,79,7,0,12438,16067,16067,3629,3,4,1,1
4374,3,79,8,0,16067,19448,19448,3381,4,4,0,0
4374,3,79,9,0,19448,23012,23012,3564,4,5,1,1
4374,3,79,10,0,23012,25520,25520,2508,5,6,1,1
4374,3,79,11,0,25520,25520,25520,0,6,6,0,0
4374,3,79,12,0,25520,25520,25520,0,6,6,0,0
4374,3,80,1,0,25520,26365,26365,845,6,6,0,0
4374,3,80,2,0,26365,31094,31094,4729,6,7,1,1
4374,3,80,3,0,31094,35696,35696,4602,7,8,1,1
4374,3,80,4,0,35696,40414,40414,4718,8,9,1,1
4374,3,80,5,0,40414,45503,45503,5089,9,10,1,1
4374,3,80,6,0,45503,50406,50406,4903,10,11,1,1
4374,3,80,7,0,50406,55078,55078,4672,11,12,1,1
4374,3,80,8,0,55078,59011,59011,3933,12,12,0,0
4374,3,80,9,0,59011,63179,63179,4168,12,13,1,1
4374,3,80,10,0,63179,67109,67109,3930,13,14,1,1
4374,3,80,11,0,67109,72e3,72e3,4891,14,15,1,1
4374,3,80,12,0,72e3,75502,75502,3502,15,16,1,1
4374,3,81,1,0,75502,80973,80973,5471,16,17,1,1
4374,3,81,2,0,80973,85079,85079,4106,17,18,1,1
4374,3,81,3,0,85079,89380,89380,4301,18,18,0,0
4374,3,81,4,0,89380,94144,94144,4764,18,19,1,1
4374,3,81,5,0,94144,98494,98494,4350,19,20,1,1
4374,3,81,6,0,98494,101491,101491,2997,20,21,1,1
4374,3,81,7,0,101491,104671,104671,3180,21,21,0,0
4374,3,81,8,0,104671,107328,107328,2657,21,22,1,1
4374,3,81,9,0,107328,109622,109622,2294,22,22,0,0
4374,3,81,10,0,109622,110048,110048,426,22,23,1,1
4374,3,81,11,0,110048,113489,113489,3441,23,23,0,0
4374,3,81,12,0,113489,117439,117439,3950,23,24,1,1
4374,3,82,1,0,117439,121915,121915,4476,24,25,1,1
4374,3,82,2,0,121915,126430,126430,4515,25,26,1,1
4374,3,82,3,0,126430,130442,130442,4012,26,27,1,1
4374,3,82,4,0,130442,134537,134537,4095,27,27,0,0
4374,3,82,5,0,134537,138104,138104,3567,27,28,1,1
4374,3,82,6,0,138104,142606,142606,4502,28,29,1,1
4374,3,82,7,0,142606,147267,147267,4661,29,30,1,1
4374,3,82,8,0,147267,151132,151132,3865,30,31,1,1
4374,3,82,9,0,151132,153863,153863,2731,31,31,0,0
4374,3,82,10,0,153863,157571,157571,3708,31,32,1,1
4374,3,82,11,1,157571,31,159231,-157540,32,1,0,0
4374,3,82,12,0,31,4711,163911,4680,1,1,0,0
4374,3,83,1,0,4711,9012,168212,4301,1,2,1,1
4374,3,83,2,0,9012,12808,172008,3796,2,3,1,1
4374,3,83,3,0,12808,15577,174777,2769,3,4,1,1
4374,3,83,4,0,15577,19188,178388,3611,4,4,0,0
4374,3,83,5,0,19188,21202,180402,2014,4,5,1,1
4374,3,83,6,0,21202,25312,184512,4110,5,6,1,1
4374,3,83,7,0,25312,28589,187789,3277,6,6,0,0
4374,3,83,8,0,28589,33058,192258,4469,6,7,1,1
4374,3,83,9,0,33058,39058,198258,6e3,7,8,1,1
4374,3,83,10,0,39058,42805,202005,3747,8,9,1,1
4374,3,83,11,0,42805,48109,207309,5304,9,10,1,1
4374,3,83,12,0,48109,52305,211505,4196,10,11,1,1
4374,3,84,1,0,52305,55511,214711,3206,11,12,1,1
4374,3,84,2,0,55511,59398,218598,3887,12,12,0,0
4374,3,84,3,0,59398,62018,221218,2620,12,13,1,1
4374,3,84,4,0,62018,66584,225784,4566,13,14,1,1
4374,3,84,5,0,66584,71238,230438,4654,14,15,1,1
4374,3,84,6,0,71238,76261,235461,5023,15,16,1,1
4374,3,84,7,0,76261,79500,238700,3239,16,16,0,0
4374,3,84,8,0,79500,84059,243259,4559,16,17,1,1
4374,3,84,9,0,84059,86849,246049,2790,17,18,1,1
4374,3,84,10,0,86849,89898,249098,3049,18,18,0,0
4374,3,84,11,0,89898,94537,253737,4639,18,19,1,1
4374,3,84,12,0,94537,98638,257838,0,19,20,1,1
4375,3,79,3,0,0,17471,17471,17471,1,4,3,2
4375,3,79,4,0,17471,21488,21488,4017,4,5,1,1
4375,3,79,5,0,21488,25067,25067,3579,5,6,1,1
4375,3,79,6,0,25067,28211,28211,3144,6,6,0,0
4375,3,79,7,0,28211,32217,32217,4006,6,7,1,1
4375,3,79,8,0,32217,35271,35271,3054,7,8,1,1
4375,3,79,9,0,35271,39370,39370,4099,8,8,0,0
4375,3,79,10,0,39370,43071,43071,3701,8,9,1,1
4375,3,79,11,0,43071,45296,45296,2225,9,10,1,1
4375,3,79,12,0,45296,48076,48076,2780,10,10,0,0
4375,3,80,1,0,48076,49430,49430,1354,10,10,0,0
4375,3,80,2,0,49430,54560,54560,5130,10,11,1,1
4375,3,80,3,0,54560,58145,58145,3585,11,12,1,1
4375,3,80,4,0,58145,62392,62392,4247,12,13,1,1
4375,3,80,5,0,62392,67855,67855,5463,13,14,1,1
4375,3,80,6,0,67855,72690,72690,4835,14,15,1,1
4375,3,80,7,0,72690,76485,76485,3795,15,16,1,1
4375,3,80,8,0,76485,81491,81491,5006,16,17,1,1
4375,3,80,9,0,81491,85870,85870,4379,17,18,1,1
4375,3,80,10,0,85870,91316,91316,5446,18,19,1,1
4375,3,80,11,0,91316,94582,94582,3266,19,19,0,0
4375,3,80,12,0,94582,98057,98057,3475,19,20,1,1
4375,3,81,1,0,98057,102701,102701,4644,20,21,1,1
4375,3,81,2,0,102701,105664,105664,2963,21,22,1,1
4375,3,81,3,0,105664,109453,109453,3789,22,22,0,0
4375,3,81,4,0,109453,114413,114413,4960,22,23,1,1
4375,3,81,5,0,114413,118543,118543,4130,23,24,1,1
4375,3,81,6,0,118543,123166,123166,4623,24,25,1,1
4375,3,81,7,0,123166,126868,126868,3702,25,26,1,1
4375,3,81,8,0,126868,130972,130972,4104,26,27,1,1
4375,3,81,9,0,130972,135405,135405,4433,27,28,1,1
4375,3,81,10,0,135405,137258,137258,1853,28,28,0,0
4375,3,81,11,0,137258,142093,142093,4835,28,29,1,1
4375,3,81,12,0,142093,144199,144199,2106,29,29,0,0
4375,3,82,1,0,144199,147170,147170,2971,29,30,1,1
4375,3,82,2,0,147170,151740,151740,4570,30,31,1,1
4375,3,82,3,0,151740,156006,156006,4266,31,32,1,1
4375,3,82,4,0,156006,160208,160208,4202,32,33,1,1
4375,3,82,5,0,160208,164496,164496,4288,33,33,0,0
4375,3,82,6,0,164496,169199,169199,4703,33,34,1,1
4375,3,82,7,0,169199,173604,173604,4405,34,35,1,1
4375,3,82,8,0,173604,177109,177109,3505,35,36,1,1
4375,3,82,9,0,177109,179755,179755,2646,36,36,0,0
4375,3,82,10,0,179755,183735,183735,3980,36,37,1,1
4375,3,82,11,0,183735,187610,187610,3875,37,38,1,1
4375,3,82,12,0,187610,190924,190924,3314,38,39,1,1
4375,3,83,1,0,190924,194694,194694,3770,39,39,0,0
4375,3,83,2,0,194694,197112,197112,2418,39,40,1,1
4375,3,83,3,0,197112,199420,199420,2308,40,40,0,0
4375,3,83,4,0,199420,202762,202762,3342,40,41,1,1
4375,3,83,5,0,202762,205743,205743,2981,41,42,1,1
4375,3,83,6,0,205743,209981,209981,4238,42,42,0,0
4375,3,83,7,0,209981,213303,213303,3322,42,43,1,1
4375,3,83,8,0,213303,215507,215507,2204,43,44,1,1
4375,3,83,9,0,215507,216299,216299,792,44,44,0,0
4375,3,83,10,0,216299,221296,221296,4997,44,45,1,1
4375,3,83,11,0,221296,221795,221795,499,45,45,0,0
4375,3,83,12,0,221795,228331,228331,6536,45,46,1,1
4375,3,84,1,0,228331,233497,233497,5166,46,47,1,1
4375,3,84,2,0,233497,236081,236081,2584,47,48,1,1
4375,3,84,3,1,236081,37,236537,-236044,48,1,0,0
4375,3,84,4,0,37,1617,238117,1580,1,1,0,0
4375,3,84,5,0,1617,5159,241659,3542,1,2,1,1
4375,3,84,6,0,5159,7523,244023,2364,2,2,0,0
4375,3,84,7,0,7523,10205,246705,2682,2,3,1,1
4375,3,84,8,0,10205,13364,249864,3159,3,3,0,0
4375,3,84,9,0,13364,17972,254472,4608,3,4,1,1
4375,3,84,10,0,17972,21962,258462,3990,4,5,1,1
4375,3,84,11,0,21962,25282,261782,3320,5,6,1,1
4375,3,84,12,0,25282,29854,266354,0,6,6,0,0
4376,3,79,3,0,0,15879,15879,15879,1,4,3,2
4376,3,79,4,0,15879,15944,15944,65,4,4,0,0
4376,3,79,5,0,15944,17052,17052,1108,4,4,0,0
4376,3,79,6,0,17052,19673,19673,2621,4,4,0,0
4376,3,79,7,0,19673,22726,22726,3053,4,5,1,1
4376,3,79,8,0,22726,25864,25864,3138,5,6,1,1
4376,3,79,9,0,25864,28103,28103,2239,6,6,0,0
4376,3,79,10,0,28103,28103,28103,0,6,6,0,0
4376,3,79,11,0,28103,29731,29731,1628,6,6,0,0
4376,3,79,12,0,29731,35226,35226,5495,6,8,2,2
4376,3,80,1,0,35226,37028,37028,1802,8,8,0,0
4376,3,80,2,0,37028,42226,42226,5198,8,9,1,1
4376,3,80,3,0,42226,47206,47206,4980,9,10,1,1
4376,3,80,4,0,47206,52520,52520,5314,10,11,1,1
4376,3,80,5,0,52520,57727,57727,5207,11,12,1,1
4376,3,80,6,0,57727,61695,61695,3968,12,13,1,1
4376,3,80,7,0,61695,66712,66712,5017,13,14,1,1
4376,3,80,8,0,66712,71534,71534,4822,14,15,1,1
4376,3,80,9,0,71534,76987,76987,5453,15,16,1,1
4376,3,80,10,0,76987,78096,78096,1109,16,16,0,0
4376,3,80,11,0,78096,82433,82433,4337,16,17,1,1
4376,3,80,12,0,82433,89034,89034,6601,17,18,1,1
4376,3,81,1,0,89034,95114,95114,6080,18,20,2,2
4376,3,81,2,0,95114,100894,100894,5780,20,21,1,1
4376,3,81,3,0,100894,105589,105589,4695,21,22,1,1
4376,3,81,4,0,105589,110442,110442,4853,22,23,1,1
4376,3,81,5,0,110442,115058,115058,4616,23,24,1,1
4376,3,81,6,0,115058,119375,119375,4317,24,24,0,0
4376,3,81,7,0,119375,123805,123805,4430,24,25,1,1
4376,3,81,8,0,123805,128189,128189,4384,25,26,1,1
4376,3,81,9,0,128189,132809,132809,4620,26,27,1,1
4376,3,81,10,0,132809,135175,135175,2366,27,28,1,1
4376,3,81,11,0,135175,137726,137726,2551,28,28,0,0
4376,3,81,12,0,137726,139928,139928,2202,28,28,0,0
4376,3,82,1,0,139928,140193,140193,265,28,29,1,1
4376,3,82,2,0,140193,140193,140193,0,29,29,0,0
4376,3,82,3,0,140193,141096,141096,903,29,29,0,0
4376,3,82,4,1,141096,48,141948,-141048,29,1,0,0
4376,3,82,5,0,48,1398,143298,1350,1,1,0,0
4376,3,82,6,0,1398,6057,147957,4659,1,2,1,1
4376,3,82,7,0,6057,11421,153321,5364,2,3,1,1
4376,3,82,8,0,11421,14190,156090,2769,3,3,0,0
4376,3,82,9,0,14190,18812,160712,4622,3,4,1,1
4376,3,82,10,0,18812,23280,165180,4468,4,5,1,1
4376,3,82,11,0,23280,27251,169151,3971,5,6,1,1
4376,3,82,12,0,27251,30103,172003,2852,6,7,1,1
4376,3,83,1,0,30103,34396,176296,4293,7,7,0,0
4376,3,83,2,0,34396,37117,179017,2721,7,8,1,1
4376,3,83,3,0,37117,40627,182527,3510,8,9,1,1
4376,3,83,4,0,40627,43737,185637,3110,9,9,0,0
4376,3,83,5,0,43737,47730,189630,3993,9,10,1,1
4376,3,83,6,0,47730,51219,193119,3489,10,11,1,1
